Request ID,Created At,Email,Core Identifier,Request Type,Data Subject Type,Status,Country,Country Sub Division,Details,Origin,Silent Mode,Is Test Request,Language,Purpose Trigger Name,Purpose Trigger Value,link,daysRemaining,Topics,Source,Method,Frequency,Go 100% Digital,Owned Products,AI Features Usage,AI Training
fdb09793-8ebc-4f0b-890a-b04babe639da,2025-08-25T14:05:10.323Z,blevine@transcend.io,blevine@transcend.io,ACCESS,customer,COMPILING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/fdb09793-8ebc-4f0b-890a-b04babe639da,-146,,,,,,,,
107cf646-71fe-491e-bdea-5d62b7aeb844,2025-08-25T14:10:48.799Z,blevine@transcend.io,blevine@transcend.io,ACCESS,customer,COMPILING,US,US-CA,,ADMIN_DASHBOARD,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/107cf646-71fe-491e-bdea-5d62b7aeb844,-146,,,,,,,,
fe7647ba-59d1-4e58-9c93-f6bdf5856556,2025-08-29T20:05:12.737Z,mason+test21@transcend.io,mason+test21@transcend.io,ACCESS,customer,ON_HOLD,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/fe7647ba-59d1-4e58-9c93-f6bdf5856556,-141,,,,,,,,
3ea80aad-ff9a-4370-8c77-964c57ca0a10,2025-09-02T16:32:08.119Z,mason+test100@transcend.io,mason+test100@transcend.io,ACCESS,customer,COMPILING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/3ea80aad-ff9a-4370-8c77-964c57ca0a10,-138,,,,,,,,
a40df5ab-ff7a-4168-898c-ec05a63a2bea,2025-09-03T20:01:35.899Z,mason+test100@transcend.io,mason+test100@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/a40df5ab-ff7a-4168-898c-ec05a63a2bea,-129,,,Email,Quarterly,true,,,
bc8ae6e7-7a9e-4897-96ec-c04d04a54036,2025-09-03T20:01:35.904Z,mason+test100@transcend.io,mason+test100@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/bc8ae6e7-7a9e-4897-96ec-c04d04a54036,-129,ProductInsider;ProductUsage,,,,,,,
467faef0-2808-457f-aa2b-3b0e8df46b73,2025-09-04T13:26:59.013Z,mason+gm@transcend.io,mason+gm@transcend.io,ERASURE,customer,COMPILING,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/467faef0-2808-457f-aa2b-3b0e8df46b73,-151,,,,,,,,
9bd320e5-5a9c-4d6a-85e9-8667650d97ef,2025-09-04T13:49:22.199Z,ta@abbbbb.com,ta@abbbbb.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/9bd320e5-5a9c-4d6a-85e9-8667650d97ef,30,MarketingEmails,Marketo,,,,,,
d345d7f6-f6ea-43fb-a8d1-f3ea293741c5,2025-09-04T14:10:33.862Z,single@test.com,single@test.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/d345d7f6-f6ea-43fb-a8d1-f3ea293741c5,30,MarketingEmails,Marketo,,,,,,
3abc1e66-2a7d-4fe4-9bef-7491da0b74c4,2025-09-04T14:12:29.657Z,mason+gm@transcend.io,mason+gm@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/3abc1e66-2a7d-4fe4-9bef-7491da0b74c4,30,ProductUsage,,,,,,,
791a70cd-f30a-43de-821d-9dc48335f1df,2025-09-04T14:12:29.673Z,mason+gm@transcend.io,mason+gm@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/791a70cd-f30a-43de-821d-9dc48335f1df,-128,,,Email,Quarterly,true,,,
c47ae223-e9d8-4fcb-9782-32120c52b2e7,2025-09-04T14:42:14.313Z,mut@test.com,mut@test.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/c47ae223-e9d8-4fcb-9782-32120c52b2e7,30,MarketingEmails,Marketo,,,,,,
b0d718bc-f13c-4ff1-b555-ca212c28041c,2025-09-04T14:45:57.193Z,multi@test.com,multi@test.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/b0d718bc-f13c-4ff1-b555-ca212c28041c,30,MarketingEmails,Marketo,,,,,,
7e7828f4-b6b6-43fc-a972-6b2619e576ae,2025-09-04T14:48:07.974Z,shaun@multi.com,shaun@multi.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/7e7828f4-b6b6-43fc-a972-6b2619e576ae,30,MarketingEmails,Marketo,,,,,,
ce3bba72-2249-4a3c-8dd6-6cb4d36f4dfa,2025-09-04T22:18:06.831Z,test123@test.com,test123@test.com,ERASURE,customer,COMPILING,,,Imported from CSV - undefined,ADMIN_DASHBOARD,true,false,en-US,,,https://app.transcend.io/privacy-requests/incoming-requests/ce3bba72-2249-4a3c-8dd6-6cb4d36f4dfa,-150,,,,,,,,
fc2a002a-ff97-48a3-863b-bfb1b3034ead,2025-09-04T22:21:34.153Z,test1234@test.com,test1234@test.com,ERASURE,customer,COMPILING,,,Imported from CSV - undefined,ADMIN_DASHBOARD,false,false,en-US,,,https://app.transcend.io/privacy-requests/incoming-requests/fc2a002a-ff97-48a3-863b-bfb1b3034ead,-150,,,,,,,,
448a09e7-6305-429f-abf4-0dcba274ca7f,2025-09-05T13:23:23.708Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/448a09e7-6305-429f-abf4-0dcba274ca7f,,,,,,,,,
b82b0f9a-0a16-472d-9658-4c75434679a8,2025-09-09T16:24:37.026Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/b82b0f9a-0a16-472d-9658-4c75434679a8,,,,,,,,,
db5e7af6-43b1-47dc-88f1-d5bf5d5b7344,2025-09-11T18:33:34.929Z,mitchell.salas@transcend.io,mitchell.salas@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Marketing,true,https://app.transcend.io/privacy-requests/incoming-requests/db5e7af6-43b1-47dc-88f1-d5bf5d5b7344,-128,,,Email,BiAnnually,true,,,
c70c96b3-45ab-429c-95db-208d362143a1,2025-09-16T18:20:52.706Z,shannon.luecheelip@airtable.com,shannon.luecheelip@airtable.com,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/c70c96b3-45ab-429c-95db-208d362143a1,-139,,Marketo,,,,,,
f57d1fa0-6eee-4f3b-8b5f-f88e5bec633d,2025-09-17T14:16:45.703Z,mason+test101@transcend.io,mason+test101@transcend.io,ACCESS,customer,COMPILING,EU,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/f57d1fa0-6eee-4f3b-8b5f-f88e5bec633d,-140,,,,,,,,
42c35ef6-18ca-4c9f-a627-f548672c11e4,2025-09-17T14:37:39.116Z,quam.curabitur@veliteusem.edu,quam.curabitur@veliteusem.edu,ACCESS,customer,APPROVING,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/42c35ef6-18ca-4c9f-a627-f548672c11e4,-140,,,,,,,,
8169559c-c6ad-416d-83b2-d48f0ded63cb,2025-09-17T17:46:22.199Z,mason+test@transcend.io,mason+test@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Ai Usage,true,https://app.transcend.io/privacy-requests/incoming-requests/8169559c-c6ad-416d-83b2-d48f0ded63cb,30,,,,,,,AiChatbot;AiCopilot;AiImageGenerator;AiReviewer,true
c7f16af0-de76-49d5-9df7-c481e577c3ff,2025-09-17T17:55:23.084Z,mason+test@transcend.io,mason+test@transcend.io,CONTACT_OPT_OUT,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Ai Usage,false,https://app.transcend.io/privacy-requests/incoming-requests/c7f16af0-de76-49d5-9df7-c481e577c3ff,30,,,,,,,,false
076c11e8-e088-4e82-864f-c3b6c9d68685,2025-09-17T18:23:10.079Z,rama.mohtadi@transcend.io,rama.mohtadi@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Ai Usage,true,https://app.transcend.io/privacy-requests/incoming-requests/076c11e8-e088-4e82-864f-c3b6c9d68685,30,,,,,,,AiChatbot;AiCopilot;AiImageGenerator;AiReviewer,true
d7998618-9ab0-4d04-a9c0-0cd0791575b6,2025-09-17T18:24:23.913Z,rama.mohtadi@transcend.io,rama.mohtadi@transcend.io,CONTACT_OPT_OUT,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",PRIVACY_CENTER,false,false,en,Ai Usage,false,https://app.transcend.io/privacy-requests/incoming-requests/d7998618-9ab0-4d04-a9c0-0cd0791575b6,30,,,,,,,,false
74fa1c7a-7fb2-429a-99ea-402a48dc5090,2025-09-17T19:27:41.431Z,mason+test123@transcend.io,mason+test123@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/74fa1c7a-7fb2-429a-99ea-402a48dc5090,30,MarketingEmails,Marketo,,,,,,
571903f5-a41f-4ebc-b6ba-747eaefae332,2025-09-17T20:21:49.820Z,mason+test124@transcend.io,mason+test124@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/571903f5-a41f-4ebc-b6ba-747eaefae332,30,MarketingEmails,Marketo,,,,,,
17789199-d490-4c8e-839c-f5c7a262faa9,2025-09-18T19:29:15.575Z,yingying.lim@airtable.com,yingying.lim@airtable.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/17789199-d490-4c8e-839c-f5c7a262faa9,30,MarketingEmails,Marketo,,,,,,
2d2d3d9b-50c4-4a84-9649-2032ac9d3361,2025-09-19T16:17:52.697Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/2d2d3d9b-50c4-4a84-9649-2032ac9d3361,,,Splash Page Wesbite,,,,,,
61df208f-35e0-480a-9f53-3487edccdb93,2025-09-19T23:23:30.362Z,taylor.poole@transcend.io,taylor.poole@transcend.io,ACCESS,customer,COMPILING,US,US-CA,,PRIVACY_CENTER,false,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/61df208f-35e0-480a-9f53-3487edccdb93,-120,,Customer.io,,,,,,
3188971a-cc4e-4966-a076-d098ba216c47,2025-09-24T21:37:17.764Z,salim@transcend.io,salim@transcend.io,ACCESS,customer,APPROVING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/3188971a-cc4e-4966-a076-d098ba216c47,-115,,,,,,"LG Appliance,LG Laptop, sandbar, or accessory,LG Mobile phone,LG Solar Panels,Product Service,Visited the LG Website or interacted with the chatbot",,
7a9c43c4-c640-4c8e-be64-46cb74e66517,2025-09-25T21:01:09.091Z,alexa+testingmparticle@transcend.io,alexa+testingmparticle@transcend.io,ACCESS,customer,CANCELED,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/7a9c43c4-c640-4c8e-be64-46cb74e66517,,,,,,,,,
789a4137-e2ff-46c4-9032-6b59dd98a63e,2025-09-25T21:01:50.390Z,alexa+testingmparticle@transcend.io,alexa+testingmparticle@transcend.io,ACCESS,customer,APPROVING,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/789a4137-e2ff-46c4-9032-6b59dd98a63e,-131,,,,,,,,
ea4a64f0-885b-4f2e-9844-32bd338a6a91,2025-09-26T19:48:37.330Z,user@example.com,id-123456789,ACCESS,customer,COMPILING,,,,API,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/ea4a64f0-885b-4f2e-9844-32bd338a6a91,-128,,,,,,,,
30153815-bd9f-4130-abed-0709b7fe944e,2025-09-29T20:39:09.496Z,,mike@transcend.io,ACCESS,customer,CANCELED,,,Imported from CSV - undefined,ADMIN_DASHBOARD,true,false,en-US,,,https://app.transcend.io/privacy-requests/incoming-requests/30153815-bd9f-4130-abed-0709b7fe944e,,,,,,,,,
64bd54fc-4894-4ccf-a513-45edcb6c168d,2025-09-29T20:41:36.457Z,,mike@transcend.io,ACCESS,customer,CANCELED,,,Imported from CSV - undefined,ADMIN_DASHBOARD,true,false,en-US,,,https://app.transcend.io/privacy-requests/incoming-requests/64bd54fc-4894-4ccf-a513-45edcb6c168d,,,,,,,,,
406962bd-7dbe-458f-85e4-984844904fa3,2025-09-29T20:43:18.247Z,mike@transcend.io,mike@transcend.io,ACCESS,customer,CANCELED,,,Imported from CSV - undefined,ADMIN_DASHBOARD,false,false,en-US,,,https://app.transcend.io/privacy-requests/incoming-requests/406962bd-7dbe-458f-85e4-984844904fa3,,,,,,,,,
7d126a93-2814-432e-8947-5aa6cbf49c53,2025-10-01T14:47:47.369Z,nick@transcend.io,nick@transcend.io,ERASURE,customer,SECONDARY_COMPLETED,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/7d126a93-2814-432e-8947-5aa6cbf49c53,30,,,,,,,,
9989bb55-0aeb-4458-8a41-cc6a3ad39d0f,2025-10-06T23:01:16.347Z,girish+async+new@transcend.io,girish+async+new@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/9989bb55-0aeb-4458-8a41-cc6a3ad39d0f,30,MarketingEmails,Marketo,,,,,,
df510da0-1bd5-483f-90f7-3ff7e5fb56cb,2025-10-07T00:14:51.639Z,girish+test+eng+ref@transcend.io,girish+test+eng+ref@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/df510da0-1bd5-483f-90f7-3ff7e5fb56cb,29,MarketingEmails,Marketo,,,,,,
53070272-8efb-4e73-b7c8-9a624c72e18c,2025-10-07T00:43:03.538Z,girish+nonmae@transcend.io,girish+nonmae@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/53070272-8efb-4e73-b7c8-9a624c72e18c,30,MarketingEmails,Marketo,,,,,,
ce1152a0-10c9-420e-8888-ae54303afaa2,2025-10-07T18:20:46.525Z,mason+test1000@transcend.io,mason+test1000@transcend.io,ACCESS,customer,COMPILING,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/ce1152a0-10c9-420e-8888-ae54303afaa2,-120,,,,,,,,
2c9463dc-b881-48f8-a57b-f2ab8898c166,2025-10-10T00:17:27.012Z,thomas@mediavine.com,thomas@mediavine.com,ACCESS,customer,COMPILING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/2c9463dc-b881-48f8-a57b-f2ab8898c166,-100,,,,,,,,
92e45b97-bf31-42e1-88f4-5a5a13ccf0bb,2025-10-10T18:29:42.036Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,REVOKED,EU,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/92e45b97-bf31-42e1-88f4-5a5a13ccf0bb,,,,,,,,,
6c6cb4fb-aa77-4220-8fa6-e87162a190ff,2025-10-14T20:53:04.263Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/6c6cb4fb-aa77-4220-8fa6-e87162a190ff,,,,,,,,,
52f7ec16-b466-44f3-98a8-0ed5bbfd3671,2025-10-15T01:02:08.988Z,mike@transcend.io,mike@transcend.io,ACCESS,customer,CANCELED,US,US-CA,,ADMIN_DASHBOARD,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/52f7ec16-b466-44f3-98a8-0ed5bbfd3671,,,,,,,,,
b5491a48-37bc-407f-a3ed-f908b7339585,2025-10-15T02:37:55.965Z,mason@transcend.io,mason@transcend.io,ACCESS,customer,FAILED_VERIFICATION,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/b5491a48-37bc-407f-a3ed-f908b7339585,,,,,,,,,
4cc38a2b-76bc-4c15-8074-75ff937f5356,2025-10-15T12:54:50.870Z,mike@transcend.io,mike@transcend.io,ACCESS,customer,CANCELED,EU,,,ADMIN_DASHBOARD,true,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/4cc38a2b-76bc-4c15-8074-75ff937f5356,,,,,,,,,
9607a837-f8a2-4ebf-a606-85e916ecd0ad,2025-10-15T15:00:40.886Z,mike@transcend.io,mike@transcend.io,ACCESS,customer,COMPILING,EU,,,ADMIN_DASHBOARD,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/9607a837-f8a2-4ebf-a606-85e916ecd0ad,-112,,,,,,,,
2d5eb133-0482-4563-8dbe-d6ff70a221b7,2025-10-15T21:03:39.479Z,rama.mohtadi@transcend.io,rama.mohtadi@transcend.io,ACCESS,customer,COMPILING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/2d5eb133-0482-4563-8dbe-d6ff70a221b7,-94,,,,,,,,
c30fd530-ffd1-41d7-a4da-b610f764e59a,2025-10-16T19:38:43.340Z,test+access@transcend.io,test+access@transcend.io,ACCESS,customer,COMPLETED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/c30fd530-ffd1-41d7-a4da-b610f764e59a,45,,,,,,,,
f4c98e0a-6f42-4367-973b-caf28764fdf6,2025-10-20T19:57:21.786Z,federico@transcend.io,federico@transcend.io,SALE_OPT_OUT,customer,ENRICHING,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/f4c98e0a-6f42-4367-973b-caf28764fdf6,-104,,,,,,,,
05bba161-d9ff-4938-b2e1-3ea16bbdf47a,2025-10-27T18:44:57.114Z,marc.maniez@gmail.com,marc.maniez@gmail.com,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/05bba161-d9ff-4938-b2e1-3ea16bbdf47a,30,MarketingEmails,Marketo,,,,,,
19c78395-5d76-4d6d-a15f-72f036feb8bd,2025-10-27T21:51:07.935Z,marc.maniez@gmail.com,marc.maniez@gmail.com,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/19c78395-5d76-4d6d-a15f-72f036feb8bd,-97,,Marketo,,,,,,
42b6fefb-c6d2-46bc-92d9-123ec16f3f04,2025-10-27T22:48:05.444Z,marc.maniez@gmail.com,marc.maniez@gmail.com,CONTACT_OPT_IN,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/42b6fefb-c6d2-46bc-92d9-123ec16f3f04,-97,MarketingEmails,Marketo,,,,,,
179f89d4-ab38-4858-9b88-a16cb20f88a5,2025-10-28T21:36:32.550Z,mitchell.salas@transcend.io,mitchell.salas@transcend.io,ACCESS,customer,FAILED_VERIFICATION,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/179f89d4-ab38-4858-9b88-a16cb20f88a5,,,,,,,,,
1749afd1-fee4-42f0-9809-62be8b32656c,2025-11-05T20:45:41.924Z,rama.mohtadi@transcend.io,rama.mohtadi@transcend.io,ERASURE,customer,COMPILING,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/1749afd1-fee4-42f0-9809-62be8b32656c,-88,,,,,,,,
f7fa74a7-f916-45f2-9e3c-96e72d0a30a7,2025-11-10T21:28:29.763Z,mason+test@transcend.io,mason+test@transcend.io,ACCESS,customer,COMPILING,EU,,,ADMIN_DASHBOARD,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/f7fa74a7-f916-45f2-9e3c-96e72d0a30a7,-85,,,,,,,,
04b87162-8728-4605-9870-5033beeea1cf,2025-11-18T14:16:55.038Z,nick.allen@transcend.io,nick.allen@transcend.io,ACCESS,customer,COMPILING,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/04b87162-8728-4605-9870-5033beeea1cf,-61,,,,,,,,
99bff052-afc0-450b-90cb-a60cee74b785,2025-11-18T14:59:53.812Z,alexa+testingtwilio@transcend.io,alexa+testingtwilio@transcend.io,ERASURE,testCustomer,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/99bff052-afc0-450b-90cb-a60cee74b785,,,,,,,,,
5a4dc69f-34b4-40e1-82d9-9354837c50f9,2025-11-18T15:11:18.069Z,alexa+testingtwilio@transcend.io,alexa+testingtwilio@transcend.io,ERASURE,testCustomer,CANCELED,,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/5a4dc69f-34b4-40e1-82d9-9354837c50f9,,,,,,,,,
7fdf68bb-f06e-4835-b32a-b53df77b0a81,2025-11-18T15:12:35.303Z,alexa+testingtwilio@transcend.io,alexa+testingtwilio@transcend.io,ERASURE,testCustomer,CANCELED,,,,PRIVACY_CENTER,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/7fdf68bb-f06e-4835-b32a-b53df77b0a81,,,,,,,,,
592e1beb-c28c-423a-90af-729a41d9599d,2025-11-18T15:16:02.991Z,alexa+testingtwilio@transcend.io,alexa+testingtwilio@transcend.io,ERASURE,testCustomer,CANCELED,,,,PRIVACY_CENTER,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/592e1beb-c28c-423a-90af-729a41d9599d,,,,,,,,,
6d06b26a-92f3-403b-9b7b-70b555bf17ba,2025-11-18T18:06:25.491Z,alexa+testingtwilio@transcend.io,alexa+testingtwilio@transcend.io,ERASURE,testCustomer,FAILED_VERIFICATION,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/6d06b26a-92f3-403b-9b7b-70b555bf17ba,,,,,,,,,
a6fd6366-9405-480b-8bc7-2c7c3717b135,2025-11-20T15:58:54.050Z,alexa+testingdupe@transcend.io,alexa+testingdupe@transcend.io,ACCESS,testCustomer,CANCELED,GB,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/a6fd6366-9405-480b-8bc7-2c7c3717b135,,,,,,,,,
d1f91595-647d-460c-bba6-36d0c884662b,2025-11-20T16:16:39.182Z,alexa+testingdupe@transcend.io,alexa+testingdupe@transcend.io,ACCESS,testCustomer,CANCELED,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/d1f91595-647d-460c-bba6-36d0c884662b,,,,,,,,,
bd6be9e9-7308-4a0f-aa25-78f667bf1ef5,2025-11-24T21:35:01.423Z,federico@transcend.io,federico@transcend.io,ACCESS,customer,REVOKED,US,US-CA,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/bd6be9e9-7308-4a0f-aa25-78f667bf1ef5,,,,,,,,,
d0dc8fd3-e89a-4561-8198-8b2e14093f46,2025-11-26T15:13:35.565Z,nick.allen@transcend.io,nick.allen@transcend.io,ERASURE,customer,COMPILING,,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/d0dc8fd3-e89a-4561-8198-8b2e14093f46,-68,,,,,,,,
62039afd-dc2b-4c1b-ae0d-0c087a0a91f8,2025-12-10T16:04:01.491Z,luke@transcend.io,luke@transcend.io,CONTACT_OPT_OUT,customer,COMPILING,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,false,https://app.transcend.io/privacy-requests/incoming-requests/62039afd-dc2b-4c1b-ae0d-0c087a0a91f8,-54,,Marketo,,,,,,
6091c256-87e2-46b9-8a48-ef555681bddd,2025-12-12T15:36:33.975Z,beth@transcend.io,beth@transcend.io,ACCESS,customer,COMPILING,EU,,,ADMIN_DASHBOARD,true,true,en,,,https://app.transcend.io/privacy-requests/incoming-requests/6091c256-87e2-46b9-8a48-ef555681bddd,-54,,,,,,,,
f52dc886-b121-4cf8-893c-c069a9a92cf3,2025-12-22T20:38:28.999Z,federico@transcend.io,federico@transcend.io,ACCESS,customer,COMPILING,EU,,,PRIVACY_CENTER,false,false,en,,,https://app.transcend.io/privacy-requests/incoming-requests/f52dc886-b121-4cf8-893c-c069a9a92cf3,-43,,,,,,,,
8dc3f57d-760f-402a-bc53-76495128d868,2025-12-24T21:49:14.433Z,test+local123@transcend.io,test+local123@transcend.io,CONTACT_OPT_IN,customer,COMPLETED,,,"Submitted as a side effect of the ""Consent Workflows"" configured for the organization - async",API,true,false,en,Newsletters,true,https://app.transcend.io/privacy-requests/incoming-requests/8dc3f57d-760f-402a-bc53-76495128d868,30,MarketingEmails,Marketo,,,,,,
